date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
2013-05-09,2.4,2.4,2.4,2.4,233,0.8,0.0,0.8,0.8,0.8,1.0,700
2013-05-10,2.4756,2.4756,2.4756,2.4756,33,0.8252,0.0,0.8252,0.8252,0.8252,1.0,100
2013-05-13,2.4897,2.4897,2.4897,2.4897,33,0.8299,0.0,0.8299,0.8299,0.8299,1.0,100
2013-05-14,2.49,2.49,2.49,2.49,0,0.83,0.0,0.83,0.83,0.83,1.0,0
2013-05-15,2.46,2.46,2.442,2.442,213,0.82,0.0,0.82,0.814,0.814,1.0,641
2013-05-16,2.4597,2.46,2.43,2.43,233,0.8199,0.0,0.82,0.81,0.81,1.0,700
2013-05-17,2.4297,2.547,2.25,2.49,1279,0.8099,0.0,0.849,0.75,0.83,1.0,3840
2013-05-20,2.34,2.4603,2.31,2.46,1399,0.78,0.0,0.8201,0.77,0.82,1.0,4200
2013-05-21,2.3997,2.3997,2.3997,2.3997,66,0.7999,0.0,0.7999,0.7999,0.7999,1.0,200
2013-05-22,2.4,2.4,2.4,2.4,0,0.8,0.0,0.8,0.8,0.8,1.0,0
2013-05-23,2.2803,2.2803,2.2803,2.2803,199,0.7601,0.0,0.7601,0.7601,0.7601,1.0,600
2013-05-24,2.28,2.28,2.28,2.28,0,0.76,0.0,0.76,0.76,0.76,1.0,0
2013-05-28,2.19,2.28,2.19,2.28,1699,0.73,0.0,0.76,0.73,0.76,1.0,5100
2013-05-29,2.19,2.19,2.19,2.19,0,0.73,0.0,0.73,0.73,0.73,1.0,0
2013-05-30,2.19,2.19,2.19,2.19,0,0.73,0.0,0.73,0.73,0.73,1.0,0
2013-05-31,2.1897,2.1897,2.1,2.1,2866,0.7299,0.0,0.7299,0.7,0.7,1.0,8600
2013-06-03,2.04,2.22,2.01,2.22,1266,0.68,0.0,0.74,0.67,0.74,1.0,3800
2013-06-04,2.01,2.13,2.01,2.13,1032,0.67,0.0,0.71,0.67,0.71,1.0,3097
2013-06-05,2.01,2.0148,2.01,2.0148,133,0.67,0.0,0.6716,0.67,0.6716,1.0,400
2013-06-06,2.13,2.13,2.1,2.1,66,0.71,0.0,0.71,0.7,0.7,1.0,200
2013-06-07,2.13,2.31,1.2576,2.31,3082,0.71,0.0,0.77,0.4192,0.77,1.0,9249
2013-06-10,1.7037,2.01,1.4403,2.01,1965,0.5679,0.0,0.67,0.4801,0.67,1.0,5898
2013-06-11,1.89,2.0661,1.62,1.9965,625,0.63,0.0,0.6887,0.54,0.6655,1.0,1878
2013-06-12,1.77,1.89,1.77,1.89,1301,0.59,0.0,0.63,0.59,0.63,1.0,3905
2013-06-13,1.77,1.77,1.77,1.77,0,0.59,0.0,0.59,0.59,0.59,1.0,0
2013-06-14,1.8,1.8,1.5303,1.5303,2199,0.6,0.0,0.6,0.5101,0.5101,1.0,6600
2013-06-17,1.8,1.8,1.8,1.8,0,0.6,0.0,0.6,0.6,0.6,1.0,0
2013-06-18,1.7997,1.89,1.7997,1.8897,1133,0.5999,0.0,0.63,0.5999,0.6299,1.0,3400
2013-06-19,1.7997,1.7997,1.7997,1.7997,0,0.5999,0.0,0.5999,0.5999,0.5999,1.0,0
2013-06-20,2.1,2.28,1.65,1.8,8186,0.7,0.0,0.76,0.55,0.6,1.0,24559
2013-06-21,2.01,2.0997,2.01,2.0997,866,0.67,0.0,0.6999,0.67,0.6999,1.0,2600
2013-06-24,2.07,2.1,2.07,2.1,765,0.69,0.0,0.7,0.69,0.7,1.0,2296
2013-06-25,1.95,2.01,1.7775,2.01,333,0.65,0.0,0.67,0.5925,0.67,1.0,1000
2013-06-26,2.0604,2.0604,2.0364,2.0364,66,0.6868,0.0,0.6868,0.6788,0.6788,1.0,200
2013-06-27,2.07,2.07,2.0604,2.0607,999,0.69,0.0,0.69,0.6868,0.6869,1.0,3000
2013-06-28,2.07,2.07,1.56,1.8,2824,0.69,0.0,0.69,0.52,0.6,1.0,8474
