date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
2010-04-05,8.99775,8.99775,8.99775,8.99775,0,0.11997,0.0,0.11997,0.11997,0.11997,1.0,0
2010-04-06,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-07,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-08,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-09,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-12,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-13,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-14,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-15,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-16,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-19,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-20,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-21,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-22,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-23,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-26,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-27,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
2010-04-28,12.74685,12.74685,12.74685,12.74685,0,0.169958,0.0,0.169958,0.169958,0.169958,1.0,0
